action,close,open,high,low,volume,price,fast_ema,slow_ema,rsi_14,vwma,action_quality,time,atr,bb_upper,bb_middle,bb_lower
hold,342.0,342.0,342.1499938964844,341.8999938964844,2266,342.0,342.0608020771988,342.3851898831041,52.46117302569382,342.5533265102675,neutral,,,-0.05064420528619884,342.55,341.28824854907907
hold,342.20001220703125,341.95001220703125,342.20001220703125,341.95001220703125,6604,342.20001220703125,342.0886441031653,342.36835554891564,54.5708019719424,342.4835367983807,neutral,,,-0.030434305978177534,342.4925003051758,341.27788587985617
hold,342.3500061035156,342.04998779296875,342.45001220703125,342.04998779296875,2424,342.3500061035156,342.14091650323536,342.3666874175156,56.14261930520191,342.4371306260991,neutral,,,-0.058386129320153746,342.425,341.3435625499937
hold,342.25,342.29998779296875,342.3999938964844,342.1499938964844,1707,342.25,342.1627332025883,342.3560794704687,54.78167634393408,342.33642535223885,good,,,-0.04082680727125476,342.36999969482423,341.37380465082424
hold,342.25,342.25,342.25,342.1499938964844,1573,342.25,342.1801865620706,342.3464358822443,54.78167634393408,342.3153362222216,bad,,,-0.03929616482735154,342.3199996948242,341.4087343966702
hold,342.25,342.25,342.45001220703125,342.1499938964844,2488,342.25,342.1941492496565,342.33766898385846,54.78167634393408,342.28765498867466,bad,,,-0.013511357237572241,342.29499969482424,341.4051095990345
hold,341.95001220703125,342.1499938964844,342.3500061035156,341.95001220703125,10235,341.95001220703125,342.1453218411315,342.3024274586924,50.22066801784148,342.22920369157407,bad,,,-0.018082186740830952,342.2525009155273,341.38216737307886
hold,342.0,342.0,342.1499938964844,341.8999938964844,1981,342.0,342.1162574729052,342.2749340533567,50.95345713524656,342.1909943890978,bad,,,-0.03353040060645185,342.20250091552737,341.3972178340449
hold,342.1000061035156,342.25,342.25,342.04998779296875,1233,342.1000061035156,342.11300719902727,342.259031512462,52.4611936302554,342.16862705278214,bad,,,-0.03861486567311445,342.1575012207031,341.4396704394352
hold,342.79998779296875,342.25,342.79998779296875,342.25,16193,342.79998779296875,342.2504033178156,342.3082093561444,61.4045077892637,342.21588813725003,bad,,,-0.03567056208703123,342.1375,341.5219735562118
buy,342.75,342.79998779296875,342.79998779296875,342.75,11790,342.75,342.3503226542525,342.3483721419495,60.52877012272785,342.18712376837817,excellent,,,0.0,342.1375,341.5219735562118
hold,343.70001220703125,343.45001220703125,343.79998779296875,343.45001220703125,72984,343.70001220703125,342.6202605648083,342.4712485115024,69.4469821859487,342.6420904495435,bad,,,0.10477399467967441,342.2,341.2878575185212
hold,343.54998779296875,343.70001220703125,343.70001220703125,343.54998779296875,10078,343.54998779296875,342.8062060104404,342.5693157189084,66.8772208499878,342.7346945309777,bad,,,0.06881616240606014,342.2625,341.1767409093161
hold,343.70001220703125,343.6499938964844,343.79998779296875,343.3999938964844,29272,343.70001220703125,342.9849672497586,342.67210630873774,68.14656776108197,342.87485783316214,bad,,,0.06972373332909676,342.3575012207031,341.1273481261639
hold,344.25,343.8500061035156,344.25,343.6499938964844,27969,344.25,343.2379737998069,342.8155511897616,72.33255928111453,343.04711049135017,neutral,,,0.10195786197517709,342.4675018310547,340.9970347205166
hold,344.0,344.20001220703125,344.25,343.79998779296875,4246,344.0,343.3903790398456,342.9232283543287,67.96064873839617,343.18345024836555,good,,,0.06566989425857983,342.5675018310547,340.97117101999754
hold,344.5,344.0,344.8999938964844,344.0,17983,344.5,343.61230323187647,343.06657123120794,71.65116655783925,343.3406304204954,bad,,,0.08564142104361405,342.70750122070314,340.9564230023016
hold,344.70001220703125,344.6000061035156,344.79998779296875,344.45001220703125,5539,344.70001220703125,343.82984502690744,343.2150658653737,72.99138940515891,343.43448419815115,bad,,,0.07859227844191352,342.8675018310547,341.00570637713486
hold,344.79998779296875,344.6000061035156,344.79998779296875,344.6000061035156,10154,344.79998779296875,344.0238735801197,343.35914967697323,73.66166330650377,343.540795538449,bad,,,0.07792149991157071,343.0125015258789,341.0270875277042
hold,344.45001220703125,344.3500061035156,344.5,344.3500061035156,3358,344.45001220703125,344.109101305502,343.4583189978876,67.3596626489081,343.5931148759847,good,,,0.04857816087340261,343.12750244140625,341.0894957163457
hold,344.1000061035156,344.5,344.5,344.1000061035156,4210,344.1000061035156,344.10728226510474,343.5166541893083,61.676630482962544,343.6168483965341,good,,,0.022606833983052077,343.23250274658204,341.2214653330733
hold,344.0,344.1000061035156,344.1000061035156,343.8500061035156,9019,344.0,344.08582581208384,343.560594717553,60.11597977966223,343.6692646957173,good,,,0.016791208237032507,343.32250213623047,341.343493550617
hold,343.5,343.95001220703125,344.0,343.3999938964844,11876,343.5,343.9686606496671,343.5550861068664,52.907692669261294,343.6739427242226,bad,,,0.0021214347479370232,343.3800018310547,341.4511675940318
hold,344.25,343.5,344.25,343.5,8816,344.25,344.0249285197337,343.6182600971513,60.54912437785986,343.70271390233387,neutral,,,0.018042689164876613,343.48000183105466,341.5888645940811
hold,344.25,344.29998779296875,344.29998779296875,344.04998779296875,1371,344.25,344.069942815787,343.67569099741024,60.54912437785986,343.7143531140069,neutral,,,0.011529165678858533,343.5800018310547,341.749046183251
hold,344.0,344.1000061035156,344.25,344.0,1442,344.0,344.0559542526296,343.70517363400927,56.97509640493638,343.729965160087,good,,,-0.0030284115488998786,343.66750183105466,341.9345066485784
hold,344.1000061035156,344.20001220703125,344.25,344.04998779296875,2041,344.1000061035156,344.0647646228068,343.7410674948735,58.04202602128605,343.8053883162161,good,,,-0.021670121954220356,343.7750015258789,342.22435474716025
hold,344.1499938964844,344.25,344.25,344.0,1642,344.1499938964844,344.0818104775424,343.7782426222926,58.59473129888858,343.82187737987937,good,,,-0.034141835708800805,343.88250122070315,342.5572546523132
hold,343.79998779296875,344.1499938964844,344.1499938964844,343.79998779296875,6808,343.79998779296875,344.02544594062766,343.7802194559904,53.30045771986149,343.829564732536,good,,,-0.056385100786104925,343.9675003051758,342.9218985577708
hold,343.95001220703125,343.79998779296875,344.0,343.79998779296875,2680,343.95001220703125,344.0103591939084,343.7956551606305,55.17021599383682,343.89942200945404,good,,,-0.025938040969364362,344.0250015258789,343.1263906389371
hold,343.8500061035156,344.1000061035156,344.1000061035156,343.79998779296875,5965,343.8500061035156,343.9782885758299,343.80059615543826,53.62879893496671,343.9552516667443,bad,,,-0.04447158929179462,344.0800018310547,343.3897842615713
hold,343.95001220703125,343.8500061035156,343.95001220703125,343.75,1706,343.95001220703125,343.97263330207016,343.8141794328558,54.98328324051205,344.06729895550274,good,,,-0.0019407833486861925,344.0925018310547,343.42147550458066
hold,343.95001220703125,344.0,344.0,343.95001220703125,928,343.95001220703125,343.9681090830624,343.82652786687174,54.98328324051207,344.0998072808868,good,,,-0.0067966832254295895,344.1125030517578,343.4849104308726
hold,343.79998779296875,343.8999938964844,343.8999938964844,343.70001220703125,2899,343.79998779296875,343.9344848250437,343.8241151328806,52.32419361247655,344.18272698136155,good,,,-0.0019550936000478636,344.1175018310547,343.5016479810137
hold,343.79998779296875,343.8999938964844,343.8999938964844,343.75,1603,343.79998779296875,343.9075854186287,343.8219217383431,52.32419361247655,344.15880152658053,neutral,,,-0.0031147987912816255,344.0950012207031,343.46738451070644
hold,343.5,343.8999938964844,343.8999938964844,343.5,11729,343.5,343.82606833490297,343.7926561257665,47.0476312056666,344.0956998452252,bad,,,0.007517146207236536,344.07000122070315,343.3914712075072
hold,343.79998779296875,343.6000061035156,343.95001220703125,343.6000061035156,9041,343.79998779296875,343.82085222651614,343.7933226409667,52.23495555988704,343.99899312084574,neutral,,,-0.01607661483792322,344.0350006103516,343.37689388033
hold,343.95001220703125,343.75,343.95001220703125,343.75,1396,343.95001220703125,343.8466842226192,343.8075671469726,54.62872351796273,343.9589529717429,good,,,-0.03252270603018026,343.99750061035155,343.4139974063365
hold,343.95001220703125,343.75,343.95001220703125,343.75,918,343.95001220703125,343.86734981950167,343.820516697887,54.62872351796274,343.8633882280177,neutral,,,-0.05030379424508791,343.9550018310547,343.5023371669092
hold,343.95001220703125,343.95001220703125,344.0,343.95001220703125,1619,343.95001220703125,343.88388229700763,343.8322890169001,54.62872351796274,343.84252789328,bad,,,-0.024969661686979894,343.9300018310547,343.5383345960571
hold,344.0,343.95001220703125,344.1499938964844,343.79998779296875,8023,344.0,343.90710583760614,343.8475354699092,55.55564833910405,343.844488246497,bad,,,-0.003283801564735178,343.9250015258789,343.53964082606194
hold,344.0,344.1499938964844,344.1499938964844,344.0,6970,344.0,343.92568467008493,343.8613958817356,55.55564833910406,343.84092690863054,bad,,,0.0,343.9250015258789,343.53964082606194
hold,343.8999938964844,343.6499938964844,344.0,343.6499938964844,1118,343.8999938964844,343.92054651536483,343.8649047921673,53.04138766751476,343.8932026484427,bad,,,-0.00939279978511287,343.94500122070315,343.6119805986737
hold,343.75,343.95001220703125,343.95001220703125,343.6000061035156,1676,343.75,343.88643721229187,343.85445890197025,49.42821455901,343.8459021512004,bad,,,-0.013339834685954788,343.9200012207031,343.60790671764755
sell,343.3999938964844,343.6499938964844,343.6499938964844,343.29998779296875,4737,343.3999938964844,343.78914854913035,343.8131439014715,42.20366502610925,343.810323688766,good,,,-0.0013432826268755527,343.8775009155273,343.52753011723394
hold,343.3999938964844,343.3500061035156,343.54998779296875,343.29998779296875,4236,343.3999938964844,343.7113176186012,343.775584810109,42.20366502610925,343.78444512388654,good,,,0.006355019506765203,343.8475006103516,343.4456537839074
hold,343.20001220703125,343.3999938964844,343.45001220703125,343.0,18302,343.20001220703125,343.60905653628714,343.72326002801105,38.47699470002115,343.6637979558825,bad,,,0.00782687424130124,343.80250091552733,343.3287104307586
hold,343.1000061035156,343.20001220703125,343.25,343.0,10649,343.1000061035156,343.50724644973286,343.6666005803296,36.73030292639103,343.59775955728907,bad,,,0.003011676363051663,343.75000152587893,343.21334316377005
hold,343.0,342.95001220703125,343.0,342.79998779296875,10214,343.0,343.40579715978635,343.60600052757235,35.0183361882188,343.5274432687546,bad,,,0.014731975004544928,343.71000213623046,343.0826241597944
hold,343.1000061035156,343.1000061035156,343.20001220703125,342.95001220703125,10203,343.1000061035156,343.3446389485322,343.5600010344763,38.12415855804508,343.4792248037798,bad,,,0.00011683929395100989,343.66750183105466,342.99722122807907
hold,343.3999938964844,343.79998779296875,343.79998779296875,343.1499938964844,8925,343.3999938964844,343.3557099381227,343.54545493102245,46.40000288607212,343.4542543498519,bad,,,-0.005319585229002222,343.64500122070314,342.97053734918825
hold,344.0,343.3999938964844,344.0,343.3999938964844,1951,344.0,343.48456795049816,343.5867772100204,58.387998365904615,343.4561238433432,bad,,,0.0021361092022775807,343.6475006103516,342.9681810887061
hold,344.0,344.1499938964844,344.20001220703125,343.8999938964844,8769,344.0,343.5876543603986,343.62434291820034,58.387998365904615,343.4906172871191,bad,,,0.002115447357953215,343.65,342.96589581538365
buy,344.45001220703125,344.1499938964844,344.45001220703125,344.0,20508,344.45001220703125,343.7601259297251,343.6994037626395,65.16497415888713,343.6223151692619,excellent,,,0.033321589849455435,343.6825012207031,342.9161606588817
hold,345.3999938964844,344.45001220703125,345.5,344.1000061035156,125764,345.3999938964844,344.088099523077,343.8540028657163,74.57757948452382,344.4593717853738,bad,,,0.11192222252649486,343.7625015258789,342.6906464700436
hold,345.20001220703125,345.5,346.5,345.20001220703125,39658,345.20001220703125,344.31048205986787,343.97636735129043,70.27289580217085,344.5972338835787,bad,,,0.0712855226850051,343.84750213623045,342.6148307172599
hold,345.29998779296875,345.29998779296875,345.6000061035156,345.0,16068,345.29998779296875,344.5083832064881,344.0966964823521,71.16884504976986,344.65855143893526,bad,,,0.06590268671851085,343.9225021362305,342.53741361155426
hold,344.6499938964844,345.25,345.25,344.6499938964844,4458,344.6499938964844,344.53670534448736,344.1469962472732,58.76751810362929,344.66167177139846,good,,,0.020538224794552917,343.95750122070314,342.53649173129696
hold,345.20001220703125,344.8500061035156,345.3500061035156,344.8500061035156,3360,345.20001220703125,344.6693667169962,344.2427249708876,64.4177267150805,344.6696863001341,bad,,,0.046947841956912484,344.02000122070314,342.49934397393565
hold,344.75,345.1499938964844,345.25,344.75,2791,344.75,344.68549337359696,344.2888408826251,57.4777702218937,344.67419148170575,good,,,0.020916324184971913,344.06000061035155,342.50706834891656
hold,344.3999938964844,344.8999938964844,344.8999938964844,344.3999938964844,3393,344.3999938964844,344.6283934781745,344.2989457020669,52.720408976248166,344.68893612648293,good,,,0.0077202095768447165,344.08000030517576,342.5203856958226
hold,344.5,344.8500061035156,344.8500061035156,344.3999938964844,10806,344.5,344.6027147825396,344.3172233655153,53.89463909698395,344.6979100102709,good,,,0.01014529089757854,344.1050003051758,342.5353195514323
hold,344.3999938964844,344.29998779296875,344.5,344.1499938964844,7311,344.3999938964844,344.56217060532856,344.3247479592398,52.49070540076279,344.69381160186026,good,,,0.007830690158727727,344.13000030517577,342.55825083820133
hold,344.5,344.3999938964844,344.6000061035156,344.29998779296875,7737,344.5,344.5497364842629,344.3406799629453,53.787134038522616,344.6940689426592,neutral,,,0.0101913720711444,344.1675003051758,342.59801908662564
hold,344.79998779296875,344.5,344.79998779296875,344.3999938964844,2815,344.79998779296875,344.59978674600404,344.38243522022015,57.530869577624536,344.71428860640066,bad,,,0.014925799916820637,344.2375,342.6864144661734
hold,344.70001220703125,344.79998779296875,344.95001220703125,344.70001220703125,2044,344.70001220703125,344.6198318382095,344.4113058553848,55.90542825379599,344.7318296750199,neutral,,,0.00800324355045845,344.30250091552733,342.78874199455805
hold,344.3500061035156,344.79998779296875,344.79998779296875,344.3500061035156,7972,344.3500061035156,344.5658666912708,344.4057331506694,50.52358706407803,344.81366252740537,good,,,-0.008535162692135945,344.3600006103516,342.9332573645994
hold,344.29998779296875,344.3500061035156,344.5,344.29998779296875,1070,344.29998779296875,344.51269091161043,344.3961199363329,49.785985059694205,344.8734937585116,neutral,,,-0.01770383724658542,344.41999969482424,343.1144730558973
hold,344.1499938964844,344.45001220703125,344.45001220703125,344.1000061035156,5733,344.1499938964844,344.44015150858525,344.3737448418012,47.54439353819205,344.92493965102204,bad,,,-0.030881824257322776,344.4774993896484,343.3362387950007
hold,344.1499938964844,344.0,344.1499938964844,344.0,4750,344.1499938964844,344.3821199861651,344.3534038467724,47.54439353819205,344.9771946107474,bad,,,-0.03548190328444001,344.5299987792969,343.56386968844816
hold,344.25,344.04998779296875,344.29998779296875,344.0,593,344.25,344.3556959889321,344.3440034970658,49.30921459568168,345.0263577914624,neutral,,,-0.027522485869113655,344.57249908447267,343.74395942177114
hold,344.3500061035156,344.25,344.79998779296875,344.25,6226,344.3500061035156,344.3545580118488,344.3445491885612,51.08162964404582,345.0185212484961,neutral,,,-0.005085217996203539,344.5899993896484,343.7965244279041
hold,344.6499938964844,344.6499938964844,344.70001220703125,344.3999938964844,827,344.6499938964844,344.41364518877594,344.3723168892815,56.04633276964707,345.0500186733473,good,,,-0.004343288374952792,344.6224990844727,343.8765248178431
hold,344.8500061035156,344.6499938964844,344.8500061035156,344.5,3158,344.8500061035156,344.5009173717239,344.4157431814846,59.03175822671935,345.0955225555449,bad,,,0.006333857039386714,344.6424987792969,343.8946490621303
hold,344.70001220703125,344.8999938964844,344.95001220703125,344.70001220703125,2374,344.70001220703125,344.5407363387854,344.44158582017064,55.9619870027165,344.80087559218737,good,,,-0.034544069393416255,344.60749969482424,343.9439627748478
hold,344.54998779296875,344.79998779296875,344.79998779296875,344.54998779296875,1636,344.54998779296875,344.5425866296221,344.45144054497047,52.99362440421014,344.6301536528778,good,,,-0.02625271871624646,344.5749984741211,343.9696033674927
hold,344.6499938964844,344.75,344.75,344.54998779296875,738,344.6499938964844,344.5640680829946,344.46949084965354,54.71787304788708,344.49545026327485,good,,,-0.03756904964622443,344.54249877929686,344.0342849712776
hold,344.75,344.54998779296875,344.8500061035156,344.3999938964844,6067,344.75,344.6012544663957,344.4949916815032,56.43866738084357,344.50595870587216,good,,,0.003206548249590213,344.54749908447263,344.03322136404444
hold,344.3999938964844,344.6499938964844,344.75,344.3999938964844,1362,344.3999938964844,344.5610023524135,344.4863555192288,49.36769993767817,344.4747716747237,good,,,-0.03861178259468856,344.5074981689453,344.08645403606704
hold,344.70001220703125,344.3500061035156,344.70001220703125,344.25,2969,344.70001220703125,344.58880432333706,344.50577885448354,54.61646608866017,344.4735223424029,neutral,,,-0.0022399311612963935,344.5049987792969,344.0891814186735
hold,344.6000061035156,344.54998779296875,344.70001220703125,344.54998779296875,754,344.6000061035156,344.5910446793728,344.51434496803193,52.65695059649476,344.4780042998888,bad,,,0.0026201850595874987,344.51499938964844,344.1001450756847
hold,344.6499938964844,344.6000061035156,344.6499938964844,344.3999938964844,2712,344.6499938964844,344.6028345227951,344.5266766888003,53.55395785368092,344.4813268401305,bad,,,0.0033477273654103357,344.52249908447266,344.1035971542292
hold,344.6000061035156,344.75,344.75,344.6000061035156,1736,344.6000061035156,344.6022688389392,344.533342999229,52.48307084382944,344.4939807739132,bad,,,0.002135525745594613,344.5324996948242,344.1162320625064
hold,344.5,344.70001220703125,344.70001220703125,344.5,1414,344.5,344.58181507115137,344.5303118174809,50.31536698843361,344.4933124759932,good,,,0.0,344.5324996948242,344.1162320625064
hold,344.3999938964844,344.5,344.6000061035156,344.29998779296875,4990,344.3999938964844,344.545450836218,344.51846473375394,48.172644709319634,344.47083550806025,good,,,-0.010195245188338031,344.5125,344.11140104546115
sell,344.25,344.20001220703125,344.3500061035156,344.1000061035156,1875,344.25,344.48636066897444,344.4940588488672,45.07232176244694,344.455866654164,good,,,-0.004828579169524616,344.48999938964846,344.08305425095006
hold,344.1000061035156,344.29998779296875,344.29998779296875,343.95001220703125,4598,344.1000061035156,344.4090897558827,344.45823587201704,42.15087659802166,344.44161156254955,good,,,0.005258853302447797,344.4774993896484,344.0399166265926
hold,343.70001220703125,343.95001220703125,343.95001220703125,343.70001220703125,3935,343.70001220703125,344.26727424611244,344.3893064479274,35.53601201777845,344.3942754113269,bad,,,0.02388847824024154,344.44750061035154,343.8975241036515
hold,344.3500061035156,343.8500061035156,344.8999938964844,343.8500061035156,19770,344.3500061035156,344.28382061759305,344.38573368934453,49.425507672638254,344.4015219996659,bad,,,-0.0014292709712315776,344.45750122070314,343.9224562731466
hold,344.5,344.3500061035156,344.5,344.29998779296875,403,344.5,344.32705649407444,344.39612153576775,51.9958843532737,344.4196391037979,neutral,,,-0.00038001999765890915,344.4750015258789,343.958767924164
hold,344.45001220703125,344.5,344.5,344.3500061035156,680,344.45001220703125,344.3516476366658,344.4010206877008,51.064435874775896,344.42141633320034,neutral,,,-5.011076545935467e-05,344.4850021362305,343.9789420226159
hold,344.1000061035156,344.45001220703125,344.45001220703125,344.1000061035156,4412,344.1000061035156,344.3013193300358,344.37365572550215,44.98758119764186,344.40675797085504,neutral,,,0.0034721793976011384,344.47250213623045,343.9419633140288
hold,344.70001220703125,344.3500061035156,344.79998779296875,344.29998779296875,2092,344.70001220703125,344.38105790543494,344.4033244965502,54.896668743068304,344.41285079319096,neutral,,,0.0018208975511635472,344.4750030517578,343.94068299315927
buy,345.0,344.79998779296875,345.1000061035156,344.79998779296875,5018,345.0,344.504846324348,344.4575677241366,58.88428509997951,344.4353686367196,bad,,,0.009272945074467742,344.48250274658204,343.92368985777387
hold,344.75,345.0,345.1000061035156,344.70001220703125,4136,344.75,344.5538770594784,344.4841524764878,54.55551502483284,344.44480874615766,neutral,,,0.0019705023600158356,344.4850021362305,343.9218895898032
hold,344.70001220703125,344.8999938964844,344.8999938964844,344.70001220703125,1658,344.70001220703125,344.583104088989,344.5037760883554,53.70537299763293,344.4483289079315,neutral,,,0.004264568738454599,344.4925033569336,343.92217721717793
hold,344.3999938964844,344.70001220703125,344.70001220703125,344.3999938964844,1833,344.3999938964844,344.5464820504881,344.49434134363986,48.7910728708593,344.4450501657334,good,,,-0.004609746908079693,344.4800033569336,343.9130837402916
hold,344.5,344.54998779296875,344.54998779296875,344.3500061035156,796,344.5,344.5371856403905,344.4948557669453,50.41968131276326,344.4181465335392,neutral,,,-0.007535229197697113,344.4675033569336,343.9140838167773
hold,344.5,344.3999938964844,344.6499938964844,344.3999938964844,6178,344.5,344.5297485123124,344.4953234244957,50.41968131276326,344.4255176005004,neutral,,,0.001239568882782649,344.4725036621094,343.9198076551295
hold,344.54998779296875,344.5,344.70001220703125,344.3999938964844,1139,344.54998779296875,344.5337963684437,344.5002929125387,51.317220041313554,344.4159181061746,bad,,,-0.004651746780559574,344.4650024414062,343.92085491234093
hold,344.3999938964844,344.5,344.5,344.29998779296875,1334,344.3999938964844,344.50703587405184,344.49117482017016,48.48118607686506,344.4136546708874,good,,,-0.0037532336631618257,344.4550018310547,343.91380269119554
sell,344.3500061035156,344.3999938964844,344.45001220703125,344.3500061035156,1187,344.3500061035156,344.4756299199446,344.47834130047426,47.538283418604486,344.40329818919673,good,,,-0.006043822670609433,344.44000244140625,343.9046548705057
hold,344.20001220703125,344.25,344.25,344.1000061035156,1560,344.20001220703125,344.4205063773619,344.4530386556158,44.72728580656042,344.3937542077535,good,,,-0.0045035917920044355,344.42000274658204,343.8801917624049
hold,344.1499938964844,344.1499938964844,344.29998779296875,344.1499938964844,920,344.1499938964844,344.36640388118644,344.4254891320584,43.79724104823649,344.3882883024406,neutral,,,-0.0018635367152852744,344.4025024414062,343.8516196048351
hold,344.1000061035156,344.1499938964844,344.1499938964844,344.0,4871,344.1000061035156,344.3131243256523,344.3958997658272,42.83853483772251,344.3669032084244,neutral,,,0.00016610885942291986,344.3875030517578,343.8210478274044
hold,344.25,344.0,344.25,344.0,1279,344.25,344.3004994605219,344.38263615075203,46.614730871711394,344.36793086830465,good,,,0.0,344.3875030517578,343.8210478274044
hold,344.5,344.1000061035156,344.5,344.1000061035156,1167,344.5,344.3403995684175,344.3933055915928,52.27396474841332,344.3894639708585,neutral,,,0.0017563294308464705,344.40750274658205,343.85498868916085
hold,344.25,344.45001220703125,344.45001220703125,344.25,1614,344.25,344.32231965473403,344.38027781053887,46.91774905983325,344.4295609592978,neutral,,,-0.020272642877983138,344.4350021362305,343.9799199807362
hold,344.3500061035156,344.25,344.5,344.25,484,344.3500061035156,344.32785694449035,344.3775258371731,49.16180619475912,344.46544166715347,bad,,,0.0,344.4350021362305,343.9799199807362
hold,344.3500061035156,344.3500061035156,344.3500061035156,344.1499938964844,291,344.3500061035156,344.3322867762954,344.37502404320423,49.16180619475912,344.4643274849416,neutral,,,-0.0020551285662695484,344.42750244140626,343.9720085257323
hold,344.3500061035156,344.1499938964844,344.3500061035156,344.1499938964844,2029,344.3500061035156,344.33583064173945,344.3727496850507,49.16180619475912,344.4592767168627,bad,,,-0.0011320213491705644,344.4225021362305,343.9659120645292
hold,344.3500061035156,344.29998779296875,344.3500061035156,344.20001220703125,780,344.3500061035156,344.33866573409466,344.3706820867293,49.16180619475912,344.49643350395274,bad,,,-0.003011266717800609,344.4350021362305,344.00129729384946
hold,344.45001220703125,344.3500061035156,344.45001220703125,344.29998779296875,3935,344.45001220703125,344.360935028682,344.37789391584766,51.89704392638211,344.48201585723695,bad,,,-0.008612808622743273,344.4225021362305,344.0060001755813
buy,344.6000061035156,344.3999938964844,344.6000061035156,344.20001220703125,3978,344.6000061035156,344.4087492436487,344.39808593290843,55.743117183862296,344.4302808326144,good,,,-0.029759792900307946,344.4025024414062,344.06862415939145
hold,344.5,344.6000061035156,344.75,344.3999938964844,2548,344.5,344.426999394919,344.40735084809853,52.71668147641181,344.4013600363281,neutral,,,-0.014132782366937935,344.39000244140624,344.0923450018188
hold,344.79998779296875,344.6000061035156,344.8999938964844,344.6000061035156,1064,344.79998779296875,344.50159707452895,344.443045115814,59.7721904219054,344.39953826584144,good,,,0.00815695188816079,344.39500122070314,344.07422655383164
hold,344.75,344.6000061035156,344.79998779296875,344.6000061035156,146,344.75,344.5512776596232,344.4709501052855,58.213397562937445,344.4008876557133,neutral,,,0.015350459319796173,344.4125015258789,344.0563117092366
hold,344.75,344.75,344.75,344.75,686,344.75,344.5910221276985,344.4963182775323,58.213397562937445,344.40520595746455,bad,,,0.011707068244581897,344.4250015258789,344.0409494032551
hold,344.6000061035156,344.75,344.75,344.54998779296875,1929,344.6000061035156,344.592818922862,344.5057444435308,53.36984344509562,344.39883492704496,good,,,0.0032852910050840123,344.4300018310547,344.0396220327825
hold,344.70001220703125,344.6000061035156,344.70001220703125,344.54998779296875,153,344.70001220703125,344.61425757969585,344.5234051493035,55.99857108792071,344.3948892850343,neutral,,,0.006360951748063393,344.4375030517578,344.0326906160958
hold,344.70001220703125,344.54998779296875,344.70001220703125,344.5,185,344.70001220703125,344.63140850516294,344.5394603363697,55.99857108792071,344.3965006006512,good,,,0.008779767694977458,344.4525039672852,344.0324160929367
hold,344.6000061035156,344.70001220703125,344.70001220703125,344.6000061035156,105,344.6000061035156,344.6251280248335,344.5449644970193,52.56203984673104,344.3990761976739,bad,,,0.004184136560292373,344.4650039672852,344.04298615273507
hold,344.5,344.6000061035156,344.70001220703125,344.5,1144,344.5,344.60010241986686,344.54087681547213,49.30362141014897,344.4136113640197,bad,,,-0.0008092089634703648,344.4800033569336,344.07577578872605
hold,344.5,344.6000061035156,344.6499938964844,344.3500061035156,2044,344.5,344.5800819358936,344.5371607413383,49.30362141014897,344.42738326340447,bad,,,-0.0034588918891187426,344.4975036621093,344.1227055717679
hold,344.5,344.3500061035156,344.5,344.20001220703125,636,344.5,344.5640655487149,344.53378249212574,49.30362141014897,344.49001785478106,bad,,,-0.007907632285364397,344.5175033569336,344.18997619489306
hold,344.6000061035156,344.5,344.6499938964844,344.3999938964844,2455,344.6000061035156,344.57125365967505,344.5398028204339,52.946779730695546,344.5110971660333,bad,,,-0.001422671213169302,344.5350036621094,344.22988281622384
sell,344.29998779296875,344.3500061035156,344.54998779296875,344.29998779296875,309,344.29998779296875,344.5170004863338,344.5180014543007,42.97033529672981,344.50912536126185,good,,,0.0019118693336706016,344.52500305175784,344.2032887029301
hold,344.1499938964844,344.3999938964844,344.5,344.04998779296875,5172,344.1499938964844,344.443599168364,344.4845462217719,39.01255948270211,344.4612684928832,good,,,0.004193593661594441,344.520002746582,344.1788266224953
hold,344.0,344.0,344.0,343.8500061035156,21355,344.0,344.3548793346912,344.44049656524714,35.492103855304805,344.2689683658993,good,,,0.013236150132889257,344.50250244140625,344.0981796687584
hold,344.1000061035156,344.0,344.1000061035156,343.95001220703125,5343,344.1000061035156,344.3039046884561,344.4095428869079,39.41746377840455,344.2524252672929,neutral,,,0.005728094285539775,344.49000244140626,344.05342308061296
hold,344.20001220703125,343.95001220703125,344.20001220703125,343.95001220703125,912,344.20001220703125,344.28312619217115,344.39049464328275,43.14337389909348,344.2479464643327,bad,,,0.001966195394720316,344.48250274658204,344.0316417603979
hold,344.25,344.20001220703125,344.25,344.1000061035156,438,344.25,344.27650095373696,344.3777224029843,44.96535242008283,344.24650327768984,good,,,0.000845205929134174,344.4775024414063,344.0187257528045
hold,344.20001220703125,344.25,344.25,344.04998779296875,929,344.20001220703125,344.2612032043959,344.3615669306249,43.46535643467733,344.230124828958,bad,,,0.0009191365357708037,344.4650024414062,343.99055531743784
hold,344.1000061035156,344.20001220703125,344.20001220703125,344.04998779296875,1499,344.1000061035156,344.22896378421984,344.33778867361497,40.55088589989674,344.19615199034536,bad,,,-0.0011211594080795528,344.44000244140625,343.94442263852886
hold,344.29998779296875,344.20001220703125,344.5,344.1499938964844,21891,344.29998779296875,344.24316858596967,344.33435222991983,48.0521191389437,344.2180668207661,neutral,,,-0.00208236265987205,344.4300018310547,343.93160422759104
hold,344.5,344.3500061035156,344.5,344.3500061035156,864,344.5,344.2945348687757,344.34941111810895,54.26744244141973,344.2125594720226,good,,,-0.012519079558326318,344.4150024414063,343.94478730903865
